epoch,loss,r2_score,val_loss,val_r2_score
0,13730.3125,-3.4672865867614746,13761.3828125,-5.514697551727295
1,13355.689453125,-3.3453993797302246,13357.029296875,-5.323275089263916
2,12976.8095703125,-3.2221274375915527,12943.521484375,-5.127518653869629
3,12589.6103515625,-3.0961484909057617,12517.603515625,-4.925887107849121
4,12191.11328125,-2.966493844985962,12077.578125,-4.7175774574279785
5,11779.802734375,-2.832669973373413,11623.5849609375,-4.502655029296875
6,11355.90234375,-2.6947498321533203,11157.2158203125,-4.28187370300293
7,10921.0166015625,-2.553255796432495,10680.890625,-4.056379318237305
8,10477.529296875,-2.4089629650115967,10197.23046875,-3.8274126052856445
9,10028.013671875,-2.2627086639404297,9708.6328125,-3.5961084365844727
10,9574.806640625,-2.115253448486328,9217.12890625,-3.3634285926818848
11,9119.884765625,-1.967240333557129,8724.3720703125,-3.130155086517334
12,8664.8681640625,-1.8191964626312256,8231.7099609375,-2.8969268798828125
13,8211.0986328125,-1.6715583801269531,7740.29296875,-2.66428804397583
14,7759.75830078125,-1.5247106552124023,7251.28271484375,-2.432788372039795
15,7312.064453125,-1.3790490627288818,6766.1044921875,-2.2031028270721436
16,6869.49951171875,-1.2350564002990723,6286.630859375,-1.9761180877685547
17,6433.97802734375,-1.093355417251587,5815.28662109375,-1.7529816627502441
18,6007.935546875,-0.9547383785247803,5355.076171875,-1.5351159572601318
19,5594.341796875,-0.8201718330383301,4909.54443359375,-1.3241994380950928
20,5196.64892578125,-0.6907787322998047,4482.6748046875,-1.122117519378662
21,4818.67724609375,-0.5678020715713501,4078.765625,-0.9309052228927612
22,4464.4677734375,-0.4525566101074219,3702.26318359375,-0.7526673078536987
23,4138.09326171875,-0.34636759757995605,3357.58447265625,-0.5894949436187744
24,3843.449951171875,-0.25050270557403564,3048.908935546875,-0.44336652755737305
25,3584.011962890625,-0.16609203815460205,2779.9404296875,-0.31603574752807617
26,3362.54931640625,-0.09403705596923828,2553.61279296875,-0.20889127254486084
27,3180.792236328125,-0.034900784492492676,2371.72265625,-0.12278366088867188
28,3039.038818359375,0.011220097541809082,2234.501220703125,-0.057822465896606445
29,2935.72021484375,0.044835686683654785,2140.1650390625,-0.013163328170776367
30,2866.994873046875,0.06719619035720825,2084.536376953125,0.013171553611755371
31,2826.4912109375,0.08037447929382324,2060.88134765625,0.024369895458221436
32,2805.3818359375,0.08724260330200195,2060.12060546875,0.02473008632659912
33,2792.9677734375,0.09128159284591675,2071.5283203125,0.019329607486724854
34,2777.840087890625,0.0962035059928894,2083.86962890625,0.013487160205841064
35,2749.489013671875,0.1054278016090393,2086.783203125,0.01210784912109375
36,2699.96142578125,0.12154209613800049,2072.02783203125,0.019093096256256104
37,2625.114501953125,0.14589422941207886,2034.23583984375,0.036984026432037354
38,2525.139404296875,0.17842209339141846,1971.01123046875,0.06691479682922363
39,2404.359375,0.21771901845932007,1882.593994140625,0.1087719202041626
40,2270.404541015625,0.26130253076553345,1771.5289306640625,0.16135060787200928
41,2132.68505859375,0.30611079931259155,1642.74853515625,0.22231578826904297
42,2000.1385498046875,0.34923607110977173,1504.16796875,0.28792041540145874
43,1878.9075927734375,0.3886796832084656,1366.6875,0.3530042767524719
44,1770.9713134765625,0.4237977862358093,1242.4345703125,0.41182613372802734
45,1675.2828369140625,0.45493096113204956,1140.7655029296875,0.45995670557022095
46,1589.9588623046875,0.4826918840408325,1064.3370361328125,0.4961382746696472
47,1512.734130859375,0.5078176856040955,1009.0552978515625,0.522308886051178
48,1441.1197509765625,0.5311180949211121,964.853271484375,0.5432343482971191
49,1370.3382568359375,0.554147481918335,918.7310791015625,0.5650687217712402
50,1292.91357421875,0.5793384313583374,861.8755493164062,0.5919843912124634
51,1204.17578125,0.6082100868225098,790.8191528320312,0.6256228089332581
52,1102.5731201171875,0.6412674188613892,708.231689453125,0.6647200584411621
53,990.4171752929688,0.6777584552764893,621.937744140625,0.7055720090866089
54,874.0475463867188,0.7156203985214233,541.9603271484375,0.7434336543083191
55,762.0775756835938,0.7520508766174316,475.72393798828125,0.7747902274131775
56,661.6226806640625,0.784734845161438,424.3769226074219,0.7990981340408325
57,575.288818359375,0.8128243684768677,382.4654541015625,0.818939208984375
58,500.7625732421875,0.8370721936225891,341.24462890625,0.8384532928466797
59,433.14788818359375,0.8590712547302246,293.905029296875,0.8608641028404236
60,368.4397277832031,0.8801246881484985,240.34268188476562,0.8862207531929016
61,306.2097473144531,0.900371789932251,188.6585235595703,0.9106882214546204
62,250.2466583251953,0.9185798764228821,149.79437255859375,0.9290866851806641
63,205.69345092773438,0.9330756664276123,126.35353088378906,0.940183699131012
64,172.435546875,0.943896472454071,109.86077880859375,0.9479914307594299
65,143.51966857910156,0.9533045291900635,94.29695129394531,0.9553593993186951
66,115.2288589477539,0.9625092148780823,83.75973510742188,0.9603477716445923
67,92.27806091308594,0.9699764847755432,81.95346069335938,0.96120285987854
68,78.9146957397461,0.9743243455886841,82.72306060791016,0.9608385562896729
69,71.36746978759766,0.9767799377441406,77.0181884765625,0.9635392427444458
70,63.24812316894531,0.9794216156005859,64.38978576660156,0.9695175886154175
71,53.90519332885742,0.9824614524841309,52.89707946777344,0.9749583005905151
72,47.16749954223633,0.9846535921096802,47.01982116699219,0.9777406454086304
73,43.54161834716797,0.9858333468437195,40.69532012939453,0.980734646320343
74,38.04594802856445,0.9876213669776917,31.30894660949707,0.9851782321929932
75,29.586450576782227,0.9903737902641296,24.938241958618164,0.9881941080093384
76,23.28570556640625,0.9924237728118896,21.96674156188965,0.9896008372306824
77,19.861806869506836,0.9935377836227417,16.829803466796875,0.9920327067375183
78,15.35473918914795,0.9950041770935059,10.63837718963623,0.9949637651443481
79,10.605851173400879,0.9965493083000183,8.238381385803223,0.9960998892784119
80,9.276795387268066,0.996981680393219,7.344436168670654,0.9965231418609619
81,8.870121002197266,0.9971140027046204,5.443289756774902,0.9974231123924255
82,6.740949630737305,0.9978067874908447,5.84896993637085,0.9972310662269592
83,6.290532112121582,0.9979532957077026,7.087970733642578,0.9966444969177246
84,7.178497791290283,0.9976643919944763,5.251901626586914,0.9975137114524841
85,6.081238746643066,0.9980214238166809,3.460219383239746,0.9983619451522827
86,5.021078586578369,0.9983663558959961,3.6801092624664307,0.9982578158378601
87,5.224783897399902,0.9983000755310059,2.803074359893799,0.9986730217933655
88,3.983654022216797,0.9987038969993591,1.902208685874939,0.9990994930267334
89,2.969132900238037,0.9990339875221252,2.0505850315093994,0.9990292191505432
90,3.241668701171875,0.9989452958106995,1.6050167083740234,0.9992401599884033
91,2.6019062995910645,0.9991534352302551,2.1036179065704346,0.9990041255950928
92,2.355367422103882,0.9992336630821228,3.2622909545898438,0.9984556436538696
93,2.8899147510528564,0.9990597367286682,2.5964250564575195,0.9987708330154419
94,2.47369122505188,0.9991951584815979,1.7069728374481201,0.99919193983078
95,2.4769511222839355,0.9991940855979919,1.5853335857391357,0.9992495179176331
96,2.75055193901062,0.9991050958633423,1.7765229940414429,0.9991589784622192
97,2.28761625289917,0.9992557168006897,2.674893617630005,0.9987336993217468
98,2.258136749267578,0.9992653131484985,2.67822265625,0.9987320899963379
99,2.1531031131744385,0.9992994666099548,1.43748140335083,0.9993194937705994
100,1.5939139127731323,0.9994813799858093,0.8371016979217529,0.9996036887168884
101,1.5326151847839355,0.9995013475418091,0.7366729974746704,0.9996512532234192
102,1.3410019874572754,0.9995636940002441,0.8456122875213623,0.9995996952056885
103,1.0919874906539917,0.9996446967124939,1.161399006843567,0.9994502067565918
