epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,3.952197551727295,0.10109999775886536,3.5842831134796143,0.15230000019073486
1,3.311319589614868,0.20794999599456787,3.223100423812866,0.22859999537467957
2,3.03769850730896,0.25975000858306885,3.0699973106384277,0.25220000743865967
3,2.8675267696380615,0.29100000858306885,2.9997026920318604,0.274399995803833
4,2.7537965774536133,0.31337499618530273,2.937838077545166,0.28519999980926514
