epoch,loss,sparse_categorical_accuracy,val_loss,val_sparse_categorical_accuracy
0,4.608950614929199,0.00937500037252903,4.60609245300293,0.008299999870359898
1,4.576656818389893,0.013325000181794167,4.508931636810303,0.017000000923871994
2,4.475170135498047,0.02215000055730343,4.371696472167969,0.031199999153614044
3,4.400421619415283,0.025575000792741776,4.324230670928955,0.041200000792741776
4,4.37870979309082,0.030300000682473183,4.302535533905029,0.04100000113248825
